file_path,label
FixedDataset\Anger\1070_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1070_TSI_ANG_XX.wav,0
FixedDataset\Anger\1070_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1070_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1070_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1070_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1070_WSI_ANG_XX.wav,0
FixedDataset\Anger\1070_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1070_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1070_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1070_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_DFA_ANG_XX.wav,0
FixedDataset\Anger\1071_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_IEO_ANG_HI.wav,0
FixedDataset\Anger\1071_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1071_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1071_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1071_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1071_IEO_ANG_LO.wav,0
FixedDataset\Anger\1071_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1071_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1071_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1071_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1071_IEO_ANG_MD.wav,0
FixedDataset\Anger\1071_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1071_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1071_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1071_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1071_IOM_ANG_XX.wav,0
FixedDataset\Anger\1071_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_ITH_ANG_XX.wav,0
FixedDataset\Anger\1071_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_ITS_ANG_XX.wav,0
FixedDataset\Anger\1071_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_IWL_ANG_XX.wav,0
FixedDataset\Anger\1071_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_IWW_ANG_XX.wav,0
FixedDataset\Anger\1071_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_MTI_ANG_XX.wav,0
FixedDataset\Anger\1071_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_TAI_ANG_XX.wav,0
FixedDataset\Anger\1071_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_TIE_ANG_XX.wav,0
FixedDataset\Anger\1071_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_TSI_ANG_XX.wav,0
FixedDataset\Anger\1071_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1071_WSI_ANG_XX.wav,0
FixedDataset\Anger\1071_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1071_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1071_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1071_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_DFA_ANG_XX.wav,0
FixedDataset\Anger\1072_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_IEO_ANG_HI.wav,0
FixedDataset\Anger\1072_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1072_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1072_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1072_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1072_IEO_ANG_LO.wav,0
FixedDataset\Anger\1072_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1072_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1072_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1072_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1072_IEO_ANG_MD.wav,0
FixedDataset\Anger\1072_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1072_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1072_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1072_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1072_IOM_ANG_XX.wav,0
FixedDataset\Anger\1072_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_ITH_ANG_XX.wav,0
FixedDataset\Anger\1072_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_ITS_ANG_XX.wav,0
FixedDataset\Anger\1072_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_IWL_ANG_XX.wav,0
FixedDataset\Anger\1072_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_IWW_ANG_XX.wav,0
FixedDataset\Anger\1072_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_MTI_ANG_XX.wav,0
FixedDataset\Anger\1072_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_TAI_ANG_XX.wav,0
FixedDataset\Anger\1072_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_TIE_ANG_XX.wav,0
FixedDataset\Anger\1072_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_TSI_ANG_XX.wav,0
FixedDataset\Anger\1072_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1072_WSI_ANG_XX.wav,0
FixedDataset\Anger\1072_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1072_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1072_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1072_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_DFA_ANG_XX.wav,0
FixedDataset\Anger\1073_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_IEO_ANG_HI.wav,0
FixedDataset\Anger\1073_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1073_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1073_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1073_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1073_IEO_ANG_LO.wav,0
FixedDataset\Anger\1073_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1073_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1073_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1073_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1073_IEO_ANG_MD.wav,0
FixedDataset\Anger\1073_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1073_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1073_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1073_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1073_IOM_ANG_XX.wav,0
FixedDataset\Anger\1073_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_ITH_ANG_XX.wav,0
FixedDataset\Anger\1073_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_ITS_ANG_XX.wav,0
FixedDataset\Anger\1073_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_IWL_ANG_XX.wav,0
FixedDataset\Anger\1073_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_IWW_ANG_XX.wav,0
FixedDataset\Anger\1073_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_MTI_ANG_XX.wav,0
FixedDataset\Anger\1073_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_TAI_ANG_XX.wav,0
FixedDataset\Anger\1073_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_TIE_ANG_XX.wav,0
FixedDataset\Anger\1073_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_TSI_ANG_XX.wav,0
FixedDataset\Anger\1073_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1073_WSI_ANG_XX.wav,0
FixedDataset\Anger\1073_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1073_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1073_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1073_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_DFA_ANG_XX.wav,0
FixedDataset\Anger\1074_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_IEO_ANG_HI.wav,0
FixedDataset\Anger\1074_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1074_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1074_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1074_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1074_IEO_ANG_LO.wav,0
FixedDataset\Anger\1074_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1074_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1074_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1074_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1074_IEO_ANG_MD.wav,0
FixedDataset\Anger\1074_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1074_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1074_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1074_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1074_IOM_ANG_XX.wav,0
FixedDataset\Anger\1074_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_ITH_ANG_XX.wav,0
FixedDataset\Anger\1074_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_ITS_ANG_XX.wav,0
FixedDataset\Anger\1074_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_IWL_ANG_XX.wav,0
FixedDataset\Anger\1074_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_IWW_ANG_XX.wav,0
FixedDataset\Anger\1074_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_MTI_ANG_XX.wav,0
FixedDataset\Anger\1074_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_TAI_ANG_XX.wav,0
FixedDataset\Anger\1074_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_TIE_ANG_XX.wav,0
FixedDataset\Anger\1074_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_TSI_ANG_XX.wav,0
FixedDataset\Anger\1074_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1074_WSI_ANG_XX.wav,0
FixedDataset\Anger\1074_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1074_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1074_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1074_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_DFA_ANG_XX.wav,0
FixedDataset\Anger\1075_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_IEO_ANG_HI.wav,0
FixedDataset\Anger\1075_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1075_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1075_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1075_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1075_IEO_ANG_LO.wav,0
FixedDataset\Anger\1075_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1075_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1075_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1075_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1075_IEO_ANG_MD.wav,0
FixedDataset\Anger\1075_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1075_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1075_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1075_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1075_IOM_ANG_XX.wav,0
FixedDataset\Anger\1075_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_ITH_ANG_XX.wav,0
FixedDataset\Anger\1075_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_ITS_ANG_XX.wav,0
FixedDataset\Anger\1075_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_IWL_ANG_XX.wav,0
FixedDataset\Anger\1075_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_IWW_ANG_XX.wav,0
FixedDataset\Anger\1075_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_MTI_ANG_XX.wav,0
FixedDataset\Anger\1075_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_TAI_ANG_XX.wav,0
FixedDataset\Anger\1075_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_TIE_ANG_XX.wav,0
FixedDataset\Anger\1075_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_TIE_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_TSI_ANG_XX.wav,0
FixedDataset\Anger\1075_TSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_TSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_TSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_TSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1075_WSI_ANG_XX.wav,0
FixedDataset\Anger\1075_WSI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1075_WSI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1075_WSI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1075_WSI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_DFA_ANG_XX.wav,0
FixedDataset\Anger\1076_DFA_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_DFA_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_DFA_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_DFA_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_IEO_ANG_HI.wav,0
FixedDataset\Anger\1076_IEO_ANG_HI_aug0.wav,0
FixedDataset\Anger\1076_IEO_ANG_HI_aug1.wav,0
FixedDataset\Anger\1076_IEO_ANG_HI_aug2.wav,0
FixedDataset\Anger\1076_IEO_ANG_HI_aug3.wav,0
FixedDataset\Anger\1076_IEO_ANG_LO.wav,0
FixedDataset\Anger\1076_IEO_ANG_LO_aug0.wav,0
FixedDataset\Anger\1076_IEO_ANG_LO_aug1.wav,0
FixedDataset\Anger\1076_IEO_ANG_LO_aug2.wav,0
FixedDataset\Anger\1076_IEO_ANG_LO_aug3.wav,0
FixedDataset\Anger\1076_IEO_ANG_MD.wav,0
FixedDataset\Anger\1076_IEO_ANG_MD_aug0.wav,0
FixedDataset\Anger\1076_IEO_ANG_MD_aug1.wav,0
FixedDataset\Anger\1076_IEO_ANG_MD_aug2.wav,0
FixedDataset\Anger\1076_IEO_ANG_MD_aug3.wav,0
FixedDataset\Anger\1076_IOM_ANG_XX.wav,0
FixedDataset\Anger\1076_IOM_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_IOM_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_IOM_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_IOM_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_ITH_ANG_XX.wav,0
FixedDataset\Anger\1076_ITH_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_ITH_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_ITH_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_ITH_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_ITS_ANG_XX.wav,0
FixedDataset\Anger\1076_ITS_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_ITS_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_ITS_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_ITS_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_IWL_ANG_XX.wav,0
FixedDataset\Anger\1076_IWL_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_IWL_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_IWL_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_IWL_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_IWW_ANG_XX.wav,0
FixedDataset\Anger\1076_IWW_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_IWW_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_IWW_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_IWW_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_MTI_ANG_XX.wav,0
FixedDataset\Anger\1076_MTI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_MTI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_MTI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_MTI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_TAI_ANG_XX.wav,0
FixedDataset\Anger\1076_TAI_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_TAI_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_TAI_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_TAI_ANG_XX_aug3.wav,0
FixedDataset\Anger\1076_TIE_ANG_XX.wav,0
FixedDataset\Anger\1076_TIE_ANG_XX_aug0.wav,0
FixedDataset\Anger\1076_TIE_ANG_XX_aug1.wav,0
FixedDataset\Anger\1076_TIE_ANG_XX_aug2.wav,0
FixedDataset\Anger\1076_TIE_ANG_XX_aug3.wav,0
